"GEO_ID","NAME","B09019_001E","B09019_001M","B09019_002E","B09019_002M","B09019_003E","B09019_003M","B09019_004E","B09019_004M","B09019_005E","B09019_005M","B09019_006E","B09019_006M","B09019_007E","B09019_007M","B09019_008E","B09019_008M","B09019_009E","B09019_009M","B09019_010E","B09019_010M","B09019_011E","B09019_011M","B09019_012E","B09019_012M","B09019_013E","B09019_013M","B09019_014E","B09019_014M","B09019_015E","B09019_015M","B09019_016E","B09019_016M","B09019_017E","B09019_017M","B09019_018E","B09019_018M","B09019_019E","B09019_019M","B09019_020E","B09019_020M","B09019_021E","B09019_021M","B09019_022E","B09019_022M","B09019_023E","B09019_023M","B09019_024E","B09019_024M","B09019_025E","B09019_025M","B09019_026E","B09019_026M","B09019_027E","B09019_027M","B09019_028E","B09019_028M","B09019_029E","B09019_029M","B09019_030E","B09019_030M","B09019_031E","B09019_031M","B09019_032E","B09019_032M","B09019_033E","B09019_033M","B09019_034E","B09019_034M","B09019_035E","B09019_035M","B09019_036E","B09019_036M","B09019_037E","B09019_037M","B09019_038E","B09019_038M"
"0500000US39107","Mercer County, Ohio","40863","*****","40394","165","34791","487","11099","294","7191","341","3908","328","9253","335","12714","388","11834","490","247","104","633","224","419","116","187","90","128","88","42","39","49","30","215","69","685","213","43","42","16","25","353","93","0","23","273","147","5603","446","4820","327","2178","239","1717","189","461","144","2642","238","2413","219","229","73","783","204","25","23","129","62","463","141","0","23","166","107","469","165"
"0500000US39109","Miami County, Ohio","103517","*****","102544","239","86196","905","27826","504","16476","523","11350","555","21441","545","30225","701","27997","836","614","209","1614","438","1682","367","799","223","617","193","148","81","413","127","798","231","2247","403","39","36","224","125","1209","263","26","30","749","248","16348","908","13309","577","6305","402","4890","413","1415","318","7004","479","6068","399","936","232","3039","516","103","115","795","243","1821","356","0","26","320","147","973","239"
"0500000US39111","Monroe County, Ohio","14547","*****","14382","100","12211","248","4204","221","2568","174","1636","160","3217","165","4010","248","3576","391","286","323","148","64","174","70","70","51","42","40","9","13","37","34","101","67","347","108","2","4","34","38","248","88","39","39","24","24","2171","223","1852","166","976","132","799","119","177","74","876","114","802","107","74","40","319","109","4","7","29","36","219","86","0","17","67","48","165","100"
"0500000US39113","Montgomery County, Ohio","533763","*****","516285","815","410280","2094","133872","1565","66741","1297","67131","1237","89993","1162","146576","1852","136747","2015","3076","502","6753","734","12405","855","4810","590","3883","448","950","253","1104","250","4893","538","11794","836","497","160","1465","297","6537","587","291","161","3004","509","106005","1964","88815","1503","39864","1037","33132","989","6732","525","48951","1149","43182","1030","5769","469","17190","1004","1140","320","5988","826","7600","514","8","12","2454","488","17478","815"
"0500000US39115","Morgan County, Ohio","14913","*****","14728","101","12727","224","4378","204","2403","199","1975","200","3478","216","3847","311","3519","311","89","63","239","91","295","112","33","27","78","51","6","10","21","17","136","61","455","163","2","3","18","17","195","68","85","113","155","77","2001","212","1742","162","875","116","769","103","106","46","867","99","771","98","96","39","259","89","8","14","7","9","157","62","0","17","87","61","185","101"
"0500000US39117","Morrow County, Ohio","34996","*****","34657","115","30766","500","9392","313","5496","423","3896","369","7465","385","10504","514","9403","529","241","132","860","261","1141","306","303","130","420","159","48","47","198","100","445","203","850","273","0","23","45","49","396","150","0","23","409","186","3891","480","3308","336","1462","229","1142","185","320","149","1846","249","1656","227","190","91","583","223","17","28","60","64","397","163","0","23","109","77","339","115"
"0500000US39119","Muskingum County, Ohio","86016","*****","84041","268","70271","715","22897","477","11394","497","11503","496","16422","520","23440","694","21670","731","451","216","1319","310","1918","444","688","188","684","174","158","79","212","89","928","229","2924","428","145","152","120","64","1445","234","153","116","1061","269","13770","697","11364","515","5173","400","4269","374","904","190","6191","456","5200","412","991","187","2406","332","68","45","496","154","1313","213","0","26","529","216","1975","268"
"0500000US39121","Noble County, Ohio","14508","*****","11965","213","10164","315","3362","221","2260","230","1102","152","2827","229","2739","189","2577","210","39","38","123","64","78","39","201","169","594","220","81","107","24","30","136","97","122","72","0","17","3","4","45","22","0","17","74","70","1801","243","1524","174","745","125","649","128","96","59","779","133","724","128","55","31","277","117","37","39","29","29","151","70","0","17","60","74","2543","213"
"0500000US39123","Ottawa County, Ohio","41162","*****","40449","282","34212","472","12034","359","6617","351","5417","332","9559","309","10247","493","9494","537","278","113","475","160","738","215","278","111","173","64","68","57","87","54","147","75","881","186","73","50","73","48","550","156","1","3","184","77","6237","428","5300","323","2467","250","2059","230","408","92","2833","204","2500","193","333","95","937","225","31","31","198","119","448","92","0","23","260","161","713","282"
"0500000US39125","Paulding County, Ohio","19165","*****","19078","74","16350","245","5303","187","3268","224","2035","220","4313","157","5539","242","4928","258","57","39","554","149","441","136","69","39","32","23","44","21","28","27","84","45","497","152","36","47","66","49","243","100","5","8","147","80","2728","240","2396","199","1159","158","973","159","186","90","1237","133","1127","131","110","54","332","112","29","28","79","62","193","75","0","17","31","29","87","74"
"0500000US39127","Perry County, Ohio","36025","*****","35689","118","31299","478","10065","340","5342","411","4723","396","7567","376","10355","426","9417","450","291","115","647","200","1230","305","295","117","301","191","39","33","131","65","401","148","915","219","9","12","34","28","527","140","2","4","343","150","4390","473","3715","335","2017","272","1641","245","376","140","1698","205","1468","168","230","111","675","193","41","54","94","71","408","151","0","23","132","76","336","118"
"0500000US39129","Pickaway County, Ohio","56515","*****","52143","273","45640","622","14161","413","7633","420","6528","367","11151","428","15811","552","14572","571","315","123","924","249","1807","325","402","155","463","139","33","32","204","106","465","181","1143","247","43","41","27","27","646","156","25","27","402","158","6503","566","5299","367","2630","298","2096","255","534","162","2669","270","2326","278","343","103","1204","315","31","34","210","110","594","161","0","26","369","182","4372","273"
"0500000US39131","Pike County, Ohio","28396","*****","27892","126","23538","490","7254","389","4026","348","3228","313","4988","327","7894","575","6996","556","62","57","836","229","1059","216","141","87","309","134","35","38","147","74","806","490","905","259","34","39","141","97","428","161","0","20","302","147","4354","485","3686","363","1723","229","1367","225","356","145","1963","249","1755","246","208","111","668","233","29","46","76","57","410","149","0","20","153","137","504","126"
"0500000US39133","Portage County, Ohio","161897","*****","155245","598","125343","1242","40002","676","21588","704","18414","749","30485","766","44490","987","41383","1023","1063","306","2044","418","2691","434","1259","281","992","216","247","119","646","174","1162","440","3369","433","209","110","383","177","1844","333","74","72","859","251","29902","1204","21053","681","10208","571","7360","536","2848","364","10845","504","8401","506","2444","299","8849","749","361","208","4879","631","2537","337","27","47","1045","277","6652","598"
"0500000US39135","Preble County, Ohio","41682","*****","41271","159","35532","529","11412","324","6472","330","4940","296","9039","300","11905","380","10707","396","365","147","833","165","1010","220","208","89","216","71","106","57","228","79","341","139","1067","182","46","42","43","37","471","108","14","21","493","120","5739","499","4712","312","2150","215","1656","172","494","139","2562","227","2307","215","255","98","1027","264","80","84","284","155","431","125","9","13","223","115","411","159"
"0500000US39137","Putnam County, Ohio","34184","*****","33863","119","29814","335","9523","261","5932","275","3591","257","8285","258","10916","279","10139","393","242","179","535","183","329","98","73","42","60","30","48","48","24","20","84","50","472","129","9","11","7","9","286","102","13","22","157","76","4049","332","3526","244","1527","166","1255","154","272","107","1999","186","1789","181","210","77","523","149","31","47","119","72","302","88","0","23","71","48","321","119"
"0500000US39139","Richland County, Ohio","122312","*****","115338","389","94074","1093","30471","637","16707","588","13764","615","22785","675","31984","805","29524","868","989","268","1471","390","3027","473","712","213","820","197","108","64","327","127","915","252","2925","426","80","58","303","145","1317","256","107","80","1118","278","21264","970","17632","560","7880","508","6405","461","1475","287","9752","435","8828","419","924","183","3632","641","135","83","971","443","1615","263","9","14","902","314","6974","389"
"0500000US39141","Ross County, Ohio","77334","*****","71299","367","60754","742","19608","480","9763","430","9845","520","14521","549","20289","656","18686","716","396","160","1207","286","2387","393","534","185","442","142","143","78","209","88","558","164","2063","294","99","80","69","90","1222","216","31","28","642","168","10545","686","8661","430","4475","332","3628","335","847","257","4186","352","3636","318","550","146","1884","440","5","7","591","279","872","183","0","26","416","177","6035","367"
"0500000US39143","Sandusky County, Ohio","60187","*****","58913","311","49456","634","15850","374","8476","422","7374","399","11703","371","17548","505","16452","600","410","156","686","206","1471","264","395","148","361","102","102","64","168","72","465","181","1393","211","101","77","334","119","608","182","50","45","300","121","9457","578","7776","384","3418","331","2743","299","675","164","4358","272","3835","263","523","160","1681","331","178","115","358","180","828","196","0","26","317","159","1274","311"
"0500000US39145","Scioto County, Ohio","78017","*****","74365","335","60357","883","18677","574","10314","545","8363","519","13822","517","20169","815","18423","817","594","246","1152","293","3255","538","385","162","640","201","79","62","334","124","808","221","2188","359","10","16","179","81","831","178","54","62","1114","306","14008","866","11023","583","5210","443","3941","429","1269","244","5813","370","5200","357","613","171","2985","505","159","152","706","273","798","199","11","18","1311","413","3652","335"
"0500000US39147","Seneca County, Ohio","55929","*****","52815","293","43962","676","14426","399","8076","341","6350","352","10959","348","15488","520","14483","532","254","87","751","160","689","150","277","116","192","82","46","37","120","66","397","168","1368","243","22","26","62","46","724","156","17","25","543","176","8853","621","7112","375","3401","261","2657","237","744","167","3711","286","3326","257","385","85","1741","372","17","20","598","260","816","159","0","26","310","196","3114","293"
"0500000US39149","Shelby County, Ohio","49067","*****","48588","207","42406","491","13382","369","7706","379","5676","354","10574","340","15286","413","14207","481","209","85","870","235","1014","214","377","133","265","117","82","49","52","34","398","153","976","236","21","21","100","78","564","176","88","80","203","95","6182","494","5155","354","2683","284","2149","275","534","153","2472","243","2154","235","318","107","1027","221","54","46","244","154","555","140","24","37","150","65","479","207"
"0500000US39151","Stark County, Ohio","374979","*****","365895","695","303699","1711","98810","1306","53192","1131","45618","1063","72668","1191","106676","1271","99102","1451","1974","339","5600","711","7502","739","2863","480","2567","382","735","198","855","197","2865","454","8158","586","357","154","1043","265","4149","426","170","117","2439","367","62196","1767","51575","1195","23150","910","18935","856","4215","469","28425","832","24717","820","3708","411","10621","1024","496","165","3181","755","5334","522","50","41","1560","298","9084","695"
"0500000US39153","Summit County, Ohio","541847","*****","532555","628","431256","2015","138178","1403","73133","1497","65045","1353","99502","1442","154128","1664","145614","1788","3739","541","4775","525","10807","866","5466","654","5514","677","1261","241","1409","312","5156","688","9835","834","618","199","1596","420","4785","489","250","135","2586","460","101299","1993","82724","1426","39101","1162","31545","1073","7556","484","43623","970","38029","928","5594","458","18575","1055","1371","332","6893","781","7839","514","67","54","2405","454","9292","628"
"0500000US39155","Trumbull County, Ohio","206373","*****","202289","377","166400","1275","55428","840","29335","820","26093","918","39572","870","56628","1014","52833","1034","1044","233","2751","390","4943","548","1220","228","1797","303","521","156","628","142","1824","352","3839","435","254","109","384","133","2598","333","85","50","518","139","35889","1202","31400","876","14782","640","12506","593","2276","359","16618","702","15122","652","1496","231","4489","559","188","98","854","198","2608","378","16","24","823","323","4084","377"
"0500000US39157","Tuscarawas County, Ohio","92697","*****","91555","287","77735","772","25250","520","14081","542","11169","536","19795","543","26922","691","25013","774","752","186","1157","285","1717","318","612","196","718","189","80","52","233","88","771","212","1637","275","55","54","45","37","1047","239","51","35","439","119","13820","764","11463","550","4862","404","3744","379","1118","215","6601","356","5852","355","749","164","2357","406","48","42","342","156","1337","229","0","26","630","227","1142","287"
"0500000US39159","Union County, Ohio","53470","*****","50253","350","44800","488","13816","363","8213","396","5603","429","11376","476","16512","595","15227","646","431","171","854","258","866","211","158","82","384","167","209","117","39","31","213","103","1227","385","80","65","51","48","625","188","42","44","429","246","5453","464","4615","353","2216","276","1824","261","392","138","2399","292","2067","292","332","124","838","238","50","60","152","95","554","144","0","26","82","56","3217","350"
"0500000US39161","Van Wert County, Ohio","28576","*****","28255","145","24005","445","7851","261","4579","291","3272","258","6263","256","7941","363","7312","336","195","76","434","122","673","169","208","90","148","66","10","10","50","36","191","81","670","195","31","43","51","53","288","86","23","32","277","138","4250","469","3504","288","1522","181","1245","157","277","103","1982","207","1744","175","238","98","746","253","12","18","155","74","363","114","0","20","216","158","321","145"
"0500000US39163","Vinton County, Ohio","13234","*****","13137","76","11368","265","3462","182","1806","179","1656","185","2731","185","3826","242","3387","345","82","61","357","184","439","154","110","75","99","66","23","28","88","49","196","100","394","131","34","48","0","17","189","65","69","88","102","56","1769","246","1530","191","810","136","614","115","196","77","720","115","679","110","41","27","239","95","18","26","23","21","188","82","0","17","10","10","97","76"
"0500000US39165","Warren County, Ohio","219916","*****","213862","506","189871","1076","58919","790","33699","983","25220","996","49888","932","71189","851","66818","1145","1803","491","2568","589","2820","417","961","296","1554","311","573","215","546","210","1060","288","2361","355","33","29","165","97","1504","265","41","49","618","168","23991","1072","19440","780","8875","621","6821","557","2054","297","10565","595","9061","588","1504","291","4551","542","245","162","1197","396","2523","314","9","13","577","208","6054","506"
"0500000US39167","Washington County, Ohio","61351","*****","59674","361","49397","694","16380","458","8839","444","7541","460","13012","432","15828","483","14300","572","466","177","1062","295","1311","240","348","133","430","176","42","38","157","90","574","219","1315","249","81","54","241","141","607","133","83","108","303","122","10277","646","8684","472","4145","348","3359","305","786","169","4539","344","4081","322","458","87","1593","332","150","111","260","114","842","188","0","26","341","204","1677","361"
"0500000US39169","Wayne County, Ohio","115371","*****","111511","331","97065","675","30420","547","18127","507","12293","540","24740","553","34985","670","32335","800","1141","375","1509","278","1991","358","766","208","865","210","201","92","328","79","627","192","2142","292","107","51","157","76","1087","185","99","103","692","208","14446","651","12490","519","5883","404","4967","384","916","172","6607","429","5893","410","714","130","1956","263","76","64","516","157","1056","145","0","26","308","130","3860","331"
"0500000US39171","Williams County, Ohio","37386","*****","36138","261","29774","450","9818","297","5788","279","4030","276","7615","291","9924","332","8858","428","198","87","868","278","869","207","120","59","216","99","27","22","21","15","208","78","956","193","52","40","95","62","522","132","11","20","276","119","6364","394","5332","313","2506","228","2036","222","470","126","2826","245","2412","239","414","121","1032","190","97","73","121","54","605","144","27","33","182","96","1248","261"
"0500000US39173","Wood County, Ohio","128885","*****","121996","577","95048","1098","30997","631","17670","672","13327","606","24802","638","33228","802","30947","822","869","257","1412","258","1573","280","511","132","690","180","135","60","225","92","828","229","2059","312","87","87","254","118","1088","192","40","35","590","205","26948","1168","19094","654","9037","485","6518","387","2519","381","10057","484","7923","436","2134","285","7854","719","140","96","4885","613","2158","316","12","15","659","229","6889","577"
"0500000US39175","Wyandot County, Ohio","22467","*****","22177","116","18311","361","6236","224","3552","265","2684","228","4918","201","5875","228","5490","225","77","45","308","104","467","134","95","54","65","34","29","28","49","49","131","86","446","129","0","20","18","14","285","101","16","25","127","69","3866","341","3091","218","1527","162","1151","158","376","119","1564","181","1249","144","315","102","775","197","4","7","98","65","471","126","0","20","202","95","290","116"
